image_id,wind_speed
fcr_439,60
fcr_440,61
fcr_441,61
fcr_442,62
fcr_443,62
fcr_444,63
fcr_445,63
fcr_446,64
fcr_447,64
fcr_448,65
fcr_449,65
fcr_450,65
fcr_451,65
fcr_452,65
fcr_453,65
fcr_454,65
fcr_455,65
fcr_456,65
fcr_457,65
fcr_458,65
fcr_459,65
fcr_460,66
fcr_461,66
fcr_462,67
fcr_463,67
fcr_464,68
fcr_465,68
fcr_466,69
fcr_467,69
fcr_468,70
fcr_469,70
fcr_470,69
fcr_471,69
fcr_472,68
fcr_473,68
fcr_474,67
fcr_475,67
fcr_476,66
fcr_477,66
fcr_478,65
fcr_479,65
fcr_480,64
fcr_481,64
fcr_482,63
fcr_483,63
fcr_484,62
fcr_485,62
fcr_486,61
fcr_487,61
fcr_488,60
fcr_489,60
fcr_490,59
fcr_491,59
fcr_492,58
fcr_493,58
fcr_494,57
fcr_495,57
fcr_496,56
fcr_497,56
fcr_498,55
fcr_499,55
fcr_500,54
fcr_501,54
fcr_502,53
fcr_503,53
fcr_504,52
fcr_505,52
fcr_506,51
fcr_507,51
fcr_508,50
fcr_509,50
fcr_510,49
fcr_511,49
fcr_512,48
fcr_513,47
fcr_514,47
fcr_515,46
fcr_516,46
fcr_517,45
fcr_518,45
fcr_519,44
fcr_520,44
fcr_521,43
fcr_522,43
fcr_523,42
fcr_524,42
fcr_525,41
fcr_526,41
fcr_527,40
fcr_528,39
fcr_529,38
fcr_530,37
fcr_531,37
fcr_532,36
fcr_533,34
fcr_534,33
fcr_535,32
fcr_536,32
fcr_537,31
fcr_538,30
fcr_539,30
fcr_540,30
fcr_541,30
fcr_542,30
fcr_543,30
fcr_544,30
fcr_545,30
fcr_546,30
fcr_547,30
fcr_548,30
fcr_549,30
fcr_550,30
fcr_551,30
fcr_552,30
fcr_553,30
fcr_554,30
fcr_555,30
fcr_556,30
fcr_557,30
fcr_558,30
fcr_559,30
fcr_560,30
fcr_561,30
fcr_562,30
fcr_563,30
fcr_564,30
fcr_565,30
fcr_566,30
fcr_567,30
fcr_568,30
fcr_569,30
fcr_570,30
fcr_571,30
fcr_572,30
fcr_573,30
fcr_574,30
fcr_575,30
fcr_576,30
fcr_577,30
fcr_578,30
fcr_579,29
fcr_580,29
fcr_581,28
fcr_582,28
fcr_583,27
fcr_584,27
fcr_585,26
fcr_586,26
fcr_587,25
fcr_588,25
fcr_589,25
fcr_590,25
fcr_591,25
fcr_592,25
fcr_593,25
fcr_594,25
fcr_595,25
fcr_596,25
fcr_597,25
fcr_598,25
fcr_599,25
fcr_600,25
fcr_601,25
fcr_602,25
fcr_603,25
fcr_604,25
fcr_605,25
fcr_606,25
fcr_607,25
fcr_608,25
fcr_609,25
fcr_610,25
fcr_611,25
fcr_612,25
fcr_613,25
fcr_614,25
fcr_615,25
fcr_616,25
fcr_617,25
fcr_618,25
fcr_619,24
fcr_620,24
fcr_621,23
fcr_622,23
fcr_623,22
fcr_624,22
fcr_625,21
fcr_626,21
fcr_627,20
fcr_628,20
fcr_629,20
fcr_630,20
fcr_631,20
fcr_632,20
fcr_633,20
fcr_634,20
fcr_635,20
fcr_636,20
fcr_637,20
fcr_638,20
fcr_639,20
fcr_640,20
fcr_641,20
fcr_642,20
fcr_643,20
fcr_644,20
fcr_645,20
fcr_646,20
fcr_647,20
ffk_000,30
ffk_001,30
ffk_002,30
ffk_003,30
ffk_004,30
ffk_005,30
ffk_006,30
ffk_007,30
ffk_008,30
ffk_009,30
ffk_010,30
ffk_011,31
ffk_012,31
ffk_013,32
ffk_014,32
ffk_015,33
ffk_016,33
ffk_017,34
ffk_018,34
ffk_019,35
ffk_020,36
ffk_021,37
ffk_022,38
ffk_023,38
ffk_024,39
ffk_025,41
ffk_026,42
ffk_027,43
ffk_028,43
ffk_029,44
ffk_030,45
ffk_031,45
ffk_032,45
ffk_033,45
ffk_034,45
ffk_035,45
ffk_036,45
ffk_037,45
ffk_038,45
ffk_039,45
ffk_040,45
ffk_041,45
ffk_042,45
ffk_043,45
ffk_044,45
ffk_045,45
ffk_046,45
ffk_047,45
ffk_048,45
ffk_049,45
ffk_050,45
ffk_051,45
ffk_052,45
ffk_053,45
ffk_054,45
ffk_055,45
ffk_056,45
ffk_057,45
ffk_058,45
ffk_059,45
ffk_060,45
ffk_061,46
ffk_062,46
ffk_063,47
ffk_064,47
ffk_065,48
ffk_066,48
ffk_067,49
ffk_068,49
ffk_069,50
ffk_070,50
ffk_071,50
ffk_072,50
ffk_073,50
ffk_074,50
ffk_075,50
ffk_076,50
ffk_077,50
ffk_078,50
ffk_079,50
ffk_080,50
ffk_081,50
ffk_082,50
ffk_083,50
ffk_084,50
ffk_085,50
ffk_086,50
ffk_087,50
ffk_088,50
ffk_089,50
ffk_090,50
ffk_091,51
ffk_092,51
ffk_093,52
ffk_094,52
ffk_095,53
ffk_096,53
ffk_097,54
ffk_098,54
ffk_099,55
ffk_100,55
ffk_101,56
ffk_102,56
ffk_103,57
ffk_104,57
ffk_105,58
ffk_106,58
ffk_107,59
ffk_108,59
ffk_109,60
ffk_110,60
ffk_111,61
ffk_112,61
ffk_113,62
ffk_114,62
ffk_115,63
ffk_116,63
ffk_117,64
ffk_118,64
ffk_119,65
ffk_120,66
ffk_121,67
ffk_122,68
ffk_123,68
ffk_124,69
ffk_125,71
ffk_126,72
ffk_127,73
ffk_128,73
ffk_129,74
ffk_130,75
ffk_131,74
ffk_132,74
ffk_133,73
ffk_134,73
ffk_135,72
ffk_136,72
ffk_137,71
ffk_138,71
ffk_139,70
ffk_140,69
ffk_141,68
ffk_142,67
ffk_143,67
ffk_144,64
ffk_145,63
ffk_146,62
ffk_147,62
ffk_148,61
ffk_149,59
ffk_150,58
ffk_151,57
ffk_152,57
ffk_153,56
ffk_154,54
ffk_155,53
ffk_156,52
ffk_157,52
ffk_158,51
ffk_159,49
ffk_160,48
ffk_161,47
ffk_162,47
ffk_163,46
ffk_164,44
ffk_165,43
ffk_166,42
ffk_167,42
ffk_168,41
ffk_169,40
ffk_170,39
ffk_171,39
ffk_172,38
ffk_173,38
ffk_174,37
ffk_175,37
ffk_176,36
ffk_177,36
ffk_178,35
ffk_179,35
ffk_180,35
ffk_181,35
ffk_182,35
ffk_183,35
ffk_184,35
ffk_185,35
ffk_186,35
ffk_187,35
ffk_188,35
ffk_189,35
ffk_190,35
ffk_191,35
ffk_192,35
ffk_193,35
ffk_194,35
fgi_000,30
fgi_001,30
fgi_002,30
fgi_003,30
fgi_004,30
fgi_005,30
fgi_006,30
fgi_007,30
fgi_008,30
fgi_009,30
fgi_010,30
fgi_011,30
fgi_012,30
fgi_013,30
fgi_014,30
fgi_015,30
fgi_016,30
fgi_017,30
fgi_018,30
fgi_019,30
fgi_020,30
fgi_021,30
fgi_022,30
fgi_023,30
fgi_024,30
fgi_025,30
fgi_026,30
fgi_027,30
fgi_028,30
fgi_029,30
fgi_030,30
fgi_031,31
fgi_032,31
fgi_033,32
fgi_034,32
fgi_035,33
fgi_036,33
fgi_037,34
fgi_038,34
fgi_039,35
fgi_040,35
fgi_041,36
fgi_042,36
fgi_043,37
fgi_044,37
fgi_045,38
fgi_046,38
fgi_047,39
fgi_048,39
fgi_049,40
fgi_050,41
fgi_051,42
fgi_052,43
fgi_053,43
fgi_054,44
fgi_055,46
fgi_056,47
fgi_057,48
fgi_058,48
fgi_059,49
fgi_060,50
fgi_061,51
fgi_062,51
fgi_063,52
fgi_064,53
fgi_065,53
fgi_066,54
fgi_067,54
fgi_068,55
fgi_069,55
fgi_070,55
fgi_071,55
fgi_072,55
fgi_073,55
fgi_074,55
fgi_075,55
fgi_076,55
fgi_077,55
fgi_078,55
fgi_079,55
fgi_080,55
fgi_081,55
fgi_082,55
fgi_083,55
fgi_084,55
fgi_085,55
fgi_086,55
fgi_087,55
fgi_088,55
fgi_089,55
fgi_090,56
fgi_091,56
fgi_092,57
fgi_093,57
fgi_094,58
fgi_095,58
fgi_096,59
fgi_097,59
fgi_098,60
fgi_099,60
fgi_100,61
fgi_101,61
fgi_102,62
fgi_103,62
fgi_104,63
fgi_105,63
fgi_106,64
fgi_107,64
fgi_108,65
fgi_109,65
fgi_110,66
fgi_111,66
fgi_112,67
fgi_113,67
fgi_114,68
fgi_115,68
fgi_116,69
fgi_117,69
fgi_118,70
fgi_119,70
fgi_120,71
fgi_121,71
fgi_122,72
fgi_123,72
fgi_124,73
fgi_125,73
fgi_126,74
fgi_127,74
fgi_128,75
fgi_129,75
fgi_130,76
fgi_131,76
fgi_132,77
fgi_133,77
fgi_134,78
fgi_135,78
fgi_136,79
fgi_137,79
fgi_138,80
fgi_139,81
fgi_140,82
fgi_141,83
fgi_142,83
fgi_143,84
fgi_144,86
fgi_145,87
fgi_146,88
fgi_147,88
fgi_148,89
fgi_149,91
fgi_150,92
fgi_151,93
fgi_152,93
fgi_153,94
fgi_154,96
fgi_155,97
fgi_156,98
fgi_157,98
fgi_158,99
fgi_159,99
fgi_160,98
fgi_161,97
fgi_162,97
fgi_163,96
fgi_164,94
fgi_165,93
fgi_166,92
fgi_167,92
fgi_168,91
fgi_169,90
fgi_170,90
fgi_171,90
fgi_172,90
fgi_173,90
fgi_174,90
fgi_175,90
fgi_176,90
fgi_177,90
fgi_178,90
fgi_179,90
fgi_180,89
fgi_181,89
fgi_182,88
fgi_183,88
fgi_184,87
fgi_185,87
fgi_186,86
fgi_187,86
fgi_188,85
fgi_189,85
fgi_190,84
fgi_191,84
fgi_192,83
fgi_193,83
fgi_194,82
fgi_195,82
fgi_196,81
fgi_197,81
fgi_198,80
fgi_199,80
fgi_200,79
fgi_201,79
fgi_202,78
fgi_203,78
fgi_204,77
fgi_205,77
fgi_206,76
fgi_207,76
fgi_208,75
fgi_209,75
fgi_210,74
fgi_211,74
fgi_212,73
fgi_213,73
fgi_214,72
fgi_215,72
fgi_216,71
fgi_217,71
fgi_218,70
fgi_219,70
fgi_220,69
fgi_221,69
fgi_222,68
fgi_223,68
fgi_224,67
fgi_225,67
fgi_226,66
fgi_227,66
fgi_228,65
fgi_229,65
fgi_230,64
fgi_231,64
fgi_232,63
fgi_233,63
fgi_234,62
fgi_235,62
fgi_236,61
fgi_237,61
fgi_238,60
fgi_239,60
fgi_240,59
fgi_241,59
fgi_242,58
fgi_243,58
fgi_244,57
fgi_245,57
fgi_246,56
fgi_247,56
fgi_248,55
fgi_249,55
fgi_250,54
fgi_251,54
fgi_252,53
fgi_253,53
fgi_254,52
fgi_255,52
fgi_256,51
fgi_257,51
fgi_258,50
fgi_259,50
fgi_260,49
fgi_261,49
fgi_262,48
fgi_263,48
fgi_264,47
fgi_265,47
fgi_266,46
fgi_267,46
fgi_268,45
fgi_269,45
fgi_270,44
fgi_271,44
fgi_272,43
fgi_273,43
fgi_274,42
fgi_275,42
fgi_276,41
fgi_277,41
fgi_278,40
fgi_279,40
fgi_280,39
fgi_281,39
fgi_282,38
fgi_283,38
fgi_284,37
fgi_285,37
fgi_286,36
fgi_287,36
fgi_288,35
fgi_289,35
fgi_290,34
fgi_291,34
fgi_292,33
fgi_293,33
fgi_294,32
fgi_295,32
fgi_296,31
fgi_297,31
fgi_298,30
fgi_299,30
fgi_300,30
fgi_301,30
fgi_302,30
fgi_303,30
fgi_304,30
fgi_305,30
fgi_306,30
fgi_307,30
fgi_308,30
fgi_309,30
fgi_310,29
fgi_311,29
fgi_312,28
fgi_313,28
fgi_314,27
fgi_315,27
fgi_316,26
fgi_317,26
fgi_318,25
fgi_319,25
fgi_320,25
fgi_321,25
fgi_322,25
fgi_323,25
fgi_324,25
fgi_325,25
fgi_326,25
fgi_327,25
fgi_328,25
fgi_329,25
fgi_330,25
fgi_331,25
fgi_332,25
fgi_333,25
fgi_334,25
fgi_335,25
fgi_336,25
fgi_337,25
fgi_338,25
fgi_339,25
fgi_340,25
fgi_341,25
fgi_342,25
fgi_343,25
fgi_344,25
fgi_345,25
fgi_346,25
fgi_347,25
fgi_348,25
fgi_349,25
fgi_350,25
fgi_351,25
fgi_352,25
fgi_353,25
fgi_354,25
fgi_355,25
fgi_356,25
fgi_357,25
fgi_358,25
fgi_359,25
fgi_360,25
fgi_361,25
fgi_362,25
fgi_363,25
fgi_364,25
fgi_365,25
fgi_366,25
fgi_367,25
fgi_368,25
fgi_369,25
fgi_370,25
fgi_371,25
fgi_372,25
fgi_373,25
fgi_374,25
fgi_375,25
fgi_376,25
fgi_377,25
fgi_378,25
fgi_379,25
fgi_380,25
fgi_381,25
fgi_382,25
fgi_383,25
fgi_384,25
fgi_385,25
fgi_386,25
fgi_387,25
fgi_388,25
fgi_389,25
fgi_390,25
fgi_391,25
fgi_392,25
fgi_393,25
fgi_394,25
fgi_395,25
fgi_396,25
fgi_397,25
fgj_000,40
fgj_001,41
fgj_002,41
fgj_003,41
fgj_004,42
fgj_005,43
fgj_006,43
fgj_007,44
fgj_008,45
fgj_009,45
fgj_010,45
fgj_011,45
fgj_012,45
fgj_013,45
fgj_014,45
fgj_015,45
fgj_016,45
fgj_017,45
fgj_018,45
fgj_019,46
fgj_020,46
fgj_021,46
fgj_022,47
fhl_000,25
fhl_001,26
fhl_002,26
fhl_003,27
fhl_004,27
fhl_005,28
fhl_006,28
fhl_007,29
fhl_008,29
fhl_009,30
fhl_010,30
fhl_011,30
fhl_012,30
fhl_013,30
fhl_014,30
fhl_015,30
fhl_016,30
fhl_017,30
fhl_018,31
fhl_019,31
fhl_020,32
fhl_021,32
fhl_022,33
fhl_023,33
fhl_024,33
fhl_025,34
fhl_026,34
fhl_027,35
fhl_028,35
fhl_029,35
fhl_030,35
fhl_031,35
fhl_032,35
fhl_033,35
fhl_034,35
fhl_035,35
fhl_036,35
fhl_037,35
fhl_038,35
fhl_039,35
fhl_040,35
fhl_041,35
fhl_042,35
fhl_043,35
fhl_044,35
fhl_045,35
fhl_046,35
fhl_047,35
fhl_048,35
fhl_049,36
fhl_050,36
fhl_051,37
fhl_052,37
fhl_053,38
fhl_054,40
fhl_055,41
fhl_056,43
fhl_057,44
fhl_058,45
fhl_059,46
fhl_060,48
fhl_061,49
fhl_062,50
fhl_063,51
fhl_064,53
fhl_065,54
fhl_066,55
fhl_067,56
fhl_068,56
fhl_069,57
fhl_070,57
fhl_071,58
fhl_072,58
fhl_073,59
fhl_074,59
fhl_075,60
fhl_076,60
fhl_077,61
fhl_078,61
fhl_079,62
fhl_080,62
fhl_081,63
fhl_082,63
fhl_083,64
fhl_084,64
fhl_085,65
fhl_086,66
fhl_087,67
fhl_088,68
fhl_089,68
fhl_090,69
fhl_091,71
fhl_092,74
fhl_093,76
fhl_094,78
fhl_095,79
fhl_096,80
fhl_097,81
fhl_098,83
fhl_099,84
fhl_100,85
fhl_101,86
fhl_102,88
fhl_103,89
fhl_104,91
fhl_105,92
fhl_106,93
fhl_107,93
fhl_108,94
fhl_109,96
fhl_110,97
fhl_111,98
fhl_112,98
fhl_113,99
fhl_114,101
fhl_115,102
fhl_116,103
fhl_117,103
fhl_118,104
fhl_119,106
fhl_120,107
fhl_121,108
fhl_122,108
fhl_123,109
fhl_124,110
fhl_125,109
fhl_126,109
fhl_127,108
fhl_128,108
fhl_129,107
fhl_130,105
fhl_131,105
fhl_132,104
fhl_133,104
fhl_134,103
fkt_000,46
fkt_001,47
fkt_002,48
fkt_003,48
fkt_004,49
fkt_005,49
fkt_006,50
fkt_007,50
fkt_008,50
fkt_009,50
fkt_010,50
fkt_011,50
fkt_012,50
fkt_013,50
fkt_014,50
fkt_015,50
fkt_016,50
fkt_017,50
fkt_018,50
fkt_019,50
fkt_020,50
fkt_021,50
fkt_022,50
fkt_023,50
fkt_024,50
fkt_025,50
fkt_026,50
fkt_027,50
fkt_028,50
fkt_029,50
fkt_030,50
fkt_031,50
fkt_032,50
fkt_033,50
fkt_034,50
fkt_035,50
fkt_036,50
fkt_037,50
fkt_038,50
fkt_039,50
fkt_040,50
fkt_041,50
fkt_042,50
fkt_043,50
fkt_044,50
fkt_045,50
fkt_046,50
fkt_047,50
fkt_048,50
fkt_049,50
fkt_050,50
fkt_051,49
fkt_052,49
fkt_053,49
fkt_054,48
fkt_055,47
fkt_056,47
fkt_057,46
fkt_058,46
fkt_059,46
fkt_060,45
fkt_061,45
fkt_062,45
fkt_063,45
fkt_064,45
fkt_065,45
fkt_066,45
fkt_067,45
fkt_068,45
fkt_069,45
fkt_070,45
fkt_071,45
fkt_072,45
fkt_073,45
fkt_074,45
fkt_075,45
fkt_076,45
fkt_077,45
fkt_078,45
fkt_079,45
fkt_080,45
fkt_081,45
fkt_082,45
fkt_083,45
fkt_084,45
fkt_085,45
fkt_086,45
fkt_087,45
fkt_088,45
fkt_089,45
fkt_090,45
fkt_091,45
fkt_092,45
fkt_093,45
fkt_094,45
fkt_095,45
fkt_096,45
fkt_097,45
fkt_098,46
fkt_099,46
fkt_100,46
fkt_101,47
fkt_102,48
fkt_103,48
fkt_104,49
fkt_105,49
fkt_106,50
fkt_107,50
fkt_108,50
fkt_109,50
fkt_110,50
fkt_111,50
fkt_112,50
fkt_113,50
fkt_114,50
fkt_115,51
fkt_116,51
fkt_117,51
fkt_118,52
fkt_119,53
fkt_120,53
fkt_121,54
fkt_122,54
fkt_123,54
fkt_124,55
fkt_125,56
fkt_126,56
fkt_127,56
fkt_128,57
fkt_129,58
fkt_130,58
fkt_131,59
fkt_132,59
fkt_133,59
flz_000,30
flz_001,31
flz_002,31
flz_003,31
flz_004,34
flz_005,34
flz_006,34
flz_007,36
flz_008,37
flz_009,38
flz_010,39
flz_011,41
flz_012,43
flz_013,44
flz_014,46
flz_015,47
flz_016,48
flz_017,21
flz_018,21
fmv_000,66
fmv_001,67
fmv_002,68
fmv_003,68
fmv_004,69
fmv_005,71
fmv_006,72
fmv_007,73
fmv_008,73
fmv_009,74
fmv_010,76
fmv_011,77
fmv_012,78
fmv_013,78
fmv_014,79
fmv_015,81
fmv_016,82
fmv_017,83
fmv_018,83
fmv_019,84
fmv_020,87
fmv_021,91
fmv_022,93
fmv_023,95
fmv_024,106
fmv_025,108
fmv_026,110
fmv_027,112
fmv_028,114
fmv_029,116
fmv_030,118
fmv_031,120
fmv_032,123
fmv_033,125
fmv_034,127
fmv_035,129
fmv_036,131
fmv_037,133
fmv_038,135
fmv_039,135
fmv_040,135
fmv_041,135
fmv_042,135
fmv_043,135
fmv_044,135
fmv_045,135
fmv_046,135
fmv_047,135
fmv_048,135
fmv_049,135
fmv_050,134
fmv_051,134
fmv_052,133
fmv_053,133
fmv_054,132
fmv_055,132
fmv_056,131
fmv_057,131
fmv_058,130
fmv_059,129
fmv_060,127
fmv_061,126
fmv_062,125
fmv_063,124
fmv_064,121
fmv_065,120
fmv_066,119
fmv_067,117
fmv_068,116
fmv_069,114
fna_000,20
fna_001,20
fna_002,20
fna_003,20
fna_004,20
fna_005,20
fna_006,20
fna_007,20
fna_008,20
fna_009,20
fna_010,20
fna_011,20
fna_012,20
fna_013,20
fna_014,20
fna_015,20
fna_016,20
fna_017,20
fna_018,20
fna_019,20
fna_020,20
fna_021,20
fna_022,20
fna_023,20
fna_024,20
fna_025,20
fna_026,20
fna_027,20
fna_028,20
fna_029,20
fna_030,20
fna_031,20
fna_032,20
fna_033,20
fna_034,20
fna_035,20
fna_036,20
fna_037,20
fna_038,20
fna_039,20
fna_040,20
fna_041,21
fna_042,21
fna_043,22
fna_044,22
fna_045,23
fna_046,23
fna_047,24
fna_048,24
fna_049,25
fna_050,25
fna_051,25
fna_052,25
fna_053,25
fna_054,25
fna_055,25
fna_056,25
fna_057,25
fna_058,25
fna_059,25
fna_060,25
fna_061,25
fna_062,25
fna_063,25
fna_064,25
fna_065,25
fna_066,25
fna_067,25
fna_068,25
fna_069,25
fna_070,25
fna_071,25
fna_072,25
fna_073,25
fna_074,25
fna_075,25
fna_076,25
fna_077,25
fna_078,25
fna_079,25
fna_080,25
fna_081,26
fna_082,26
fna_083,27
fna_084,27
fna_085,28
fna_086,28
fna_087,29
fna_088,29
fna_089,30
fna_090,30
fna_091,31
fna_092,31
fna_093,32
fna_094,32
fna_095,33
fna_096,33
fna_097,34
fna_098,34
fna_099,35
fna_100,35
fna_101,35
fna_102,35
fna_103,35
fna_104,35
fna_105,35
fna_106,35
fna_107,35
fna_108,35
fna_109,35
fna_110,35
fna_111,36
fna_112,36
fna_113,37
fna_114,37
fna_115,38
fna_116,38
fna_117,39
fna_118,39
fna_119,40
fna_120,40
fna_121,41
fna_122,41
fna_123,42
fna_124,42
fna_125,43
fna_126,43
fna_127,44
fna_128,44
fna_129,45
fna_130,46
fna_131,47
fna_132,48
fna_133,49
fna_134,51
fna_135,52
fna_136,53
fna_137,53
fna_138,54
fna_139,56
fna_140,58
fna_141,59
fna_142,60
fna_143,61
fna_144,64
fna_145,65
fna_146,66
fna_147,68
fna_148,69
fna_149,71
fna_150,73
fna_151,74
fna_152,75
fna_153,76
fna_154,79
fna_155,80
fna_156,81
fna_157,83
fna_158,84
fna_159,86
fna_160,87
fna_161,88
fna_162,88
fna_163,89
fna_164,91
fna_165,92
fna_166,93
fna_167,93
fna_168,94
fna_169,95
fna_170,94
fna_171,94
fna_172,93
fna_173,93
fna_174,92
fna_175,92
fna_176,91
fna_177,91
fna_178,90
fna_179,90
fna_180,90
fna_181,90
fna_182,90
fna_183,90
fna_184,90
fna_185,90
fna_186,90
fna_187,90
fna_188,90
fna_189,90
fna_190,90
fna_191,90
fna_192,90
fna_193,90
fna_194,90
fna_195,90
fna_196,90
fna_197,90
fna_198,90
fna_199,90
fna_200,90
fna_201,90
fna_202,90
fna_203,90
fna_204,90
fna_205,90
fna_206,90
fna_207,90
fna_208,90
fna_209,90
fna_210,90
fna_211,90
fna_212,90
fna_213,90
fna_214,90
fna_215,90
fna_216,90
fna_217,90
fna_218,90
fna_219,90
fna_220,90
fna_221,90
fna_222,90
fna_223,90
fna_224,90
fna_225,90
fna_226,90
fna_227,90
fna_228,90
fna_229,90
fna_230,90
fna_231,90
fna_232,90
fna_233,90
fna_234,90
fna_235,90
fna_236,90
fna_237,90
fna_238,90
fna_239,89
fna_240,88
fna_241,87
fna_242,87
fna_243,86
fna_244,84
fna_245,83
fna_246,82
fna_247,82
fna_248,81
fna_249,80
fna_250,79
fna_251,79
fna_252,78
fna_253,78
fna_254,77
fna_255,77
fna_256,76
fna_257,76
fna_258,75
fna_259,75
fna_260,74
fna_261,74
fna_262,73
fna_263,73
fna_264,72
fna_265,72
fna_266,71
fna_267,71
fna_268,70
fna_269,69
fna_270,68
fna_271,67
fna_272,67
fna_273,66
fna_274,64
fna_275,63
fna_276,62
fna_277,62
fna_278,61
fna_279,60
fna_280,59
fna_281,59
fna_282,58
fna_283,58
fna_284,57
fna_285,57
fna_286,56
fna_287,56
fna_288,55
fna_289,55
fna_290,55
fna_291,55
fna_292,55
fna_293,55
fna_294,55
fna_295,55
fna_296,55
fna_297,55
fna_298,55
fna_299,55
fna_300,56
fna_301,56
fna_302,57
fna_303,57
fna_304,58
fna_305,58
fna_306,59
fna_307,59
fna_308,60
fna_309,60
fna_310,60
fna_311,60
fna_312,60
fna_313,60
fna_314,60
fna_315,60
fna_316,60
fna_317,60
fna_318,60
fna_319,60
fna_320,60
fna_321,60
fna_322,60
fna_323,60
fna_324,60
fna_325,60
fna_326,60
fna_327,60
fna_328,60
fna_329,60
fna_330,60
fna_331,60
fna_332,60
fna_333,60
fna_334,60
fna_335,60
fna_336,60
fna_337,60
fna_338,60
fna_339,60
fna_340,59
fna_341,58
fna_342,58
fna_343,57
fna_344,57
fna_345,56
fna_346,56
fna_347,55
fna_348,55
fna_349,54
fna_350,54
fna_351,53
fna_352,53
fna_353,52
fna_354,52
fna_355,51
fna_356,51
fna_357,50
fna_358,50
fna_359,50
fna_360,50
fna_361,50
fna_362,50
fna_363,50
fna_364,50
fna_365,50
fna_366,50
fna_367,50
fna_368,50
fna_369,49
fna_370,49
fna_371,48
fna_372,48
fna_373,47
fna_374,47
fna_375,46
fna_376,46
fna_377,45
fna_378,45
fna_379,44
fna_380,44
fna_381,43
fna_382,43
fna_383,42
fna_384,42
fna_385,41
fna_386,41
fna_387,40
fna_388,40
fna_389,39
fna_390,39
fna_391,38
fna_392,38
fna_393,37
fna_394,37
fna_395,36
fna_396,36
fna_397,35
fna_398,35
fna_399,35
fna_400,35
fna_401,35
fna_402,35
fna_403,35
fna_404,35
fna_405,35
fna_406,35
fna_407,35
fna_408,35
fna_409,34
fna_410,34
fna_411,33
fna_412,32
fna_413,32
fna_414,31
fna_415,31
fna_416,30
fna_417,30
fna_418,30
fna_419,30
fna_420,30
fna_421,30
fna_422,30
fna_423,30
fna_424,30
fna_425,30
fna_426,30
fna_427,30
fna_428,30
fna_429,30
fna_430,30
fna_431,30
fna_432,30
fna_433,30
fna_434,30
fna_435,30
fna_436,30
fna_437,30
fna_438,29
fna_439,29
fna_440,28
fna_441,28
fna_442,27
fna_443,27
fna_444,26
fna_445,26
fna_446,25
fna_447,25
fna_448,25
fna_449,25
fna_450,25
fna_451,25
fna_452,25
fna_453,25
fna_454,25
fna_455,25
fna_456,25
fna_457,25
fna_458,25
fna_459,25
fna_460,25
fna_461,25
fna_462,25
fna_463,25
fna_464,25
fna_465,25
fna_466,25
fna_467,25
fna_468,25
fna_469,25
fna_470,25
fna_471,25
fna_472,25
fna_473,25
fna_474,25
fna_475,25
fna_476,25
fns_000,25
fns_001,26
fns_002,26
fns_003,26
fns_004,27
fns_005,28
fns_006,28
fns_007,29
fns_008,29
fns_009,29
fns_010,30
fns_011,35
fns_012,35
fns_013,35
fns_014,35
fns_015,35
fns_016,35
fns_017,36
fns_018,36
fns_019,36
fns_020,37
fns_021,38
fns_022,38
fns_023,39
fns_024,39
fns_025,39
fns_026,40
fns_027,41
fns_028,41
fns_029,41
fns_030,42
fns_031,51
fns_032,51
fns_033,51
fns_034,52
fns_035,53
fns_036,53
fns_037,54
fns_038,54
fns_039,54
fns_040,55
fns_041,56
fns_042,56
fns_043,56
fns_044,57
fns_045,58
fns_046,58
fns_047,59
fns_048,59
fns_049,59
fns_050,60
fns_051,60
fns_052,60
fns_053,60
fns_054,60
fns_055,60
fns_056,60
fns_057,60
fns_058,60
fns_059,60
fns_060,60
fns_061,59
fns_062,59
fns_063,59
fns_064,58
fns_065,57
fns_066,57
fns_067,56
fns_068,56
fns_069,56
fns_070,55
fns_071,54
fns_072,54
fns_073,54
fns_074,53
fns_075,52
fns_076,52
fns_077,51
fns_078,51
fns_079,51
fns_080,50
fns_081,50
fns_082,49
fns_083,47
fns_084,45
fns_085,41
fns_086,39
fns_087,37
fns_088,35
fns_089,33
fnu_000,40
fnu_001,40
fnu_002,40
fnu_003,40
fnu_004,40
fnu_005,40
fnu_006,40
fnu_007,40
fnu_008,40
fnu_009,40
fnu_010,40
fnu_011,41
fnu_012,41
fnu_013,41
fnu_014,42
fnu_015,43
fnu_016,43
fnu_017,44
fnu_018,44
fnu_019,44
fnu_020,45
fnu_021,46
fnu_022,47
fnu_023,48
fnu_024,49
fnu_025,50
fnu_026,51
fnu_027,52
fnu_028,53
fnu_029,54
fnu_030,55
fnu_031,55
fnu_032,55
fnu_033,55
fnu_034,55
fnu_035,55
fnu_036,55
fnu_037,55
fnu_038,55
fnu_039,55
fnu_040,55
fnu_041,56
fnu_042,56
fnu_043,56
fnu_044,57
fnu_045,58
fnu_046,58
fnu_047,59
fnu_048,59
fnu_049,59
foj_000,41
foj_001,41
foj_002,44
foj_003,44
foj_004,45
foj_005,45
foj_006,45
foj_007,45
foj_008,45
foj_009,45
fpa_000,20
fpa_001,20
fpa_002,20
fpa_003,20
fpa_004,20
fpa_005,20
fpa_006,20
fpa_007,20
fpa_008,20
fpa_009,20
fpa_010,20
fpa_011,20
fpa_012,20
